date,open,high,low,close
2022-01-30 04:00:00 +0800,829.23,842.32,827.30,842.32
2022-01-30 00:00:00 +0800,831.26,851.14,831.26,837.78
2022-01-29 20:00:00 +0800,838.43,838.43,833.49,834.37
2022-01-29 16:00:00 +0800,822.29,835.42,822.29,835.42
2022-01-29 12:00:00 +0800,826.21,833.18,820.33,820.33
2022-01-29 08:00:00 +0800,807.57,823.36,807.57,815.90
2022-01-29 04:00:00 +0800,792.71,809.91,792.71,809.91
2022-01-29 00:00:00 +0800,765.48,777.77,760.09,773.84
2022-01-28 20:00:00 +0800,777.16,777.16,769.30,771.99
2022-01-28 16:00:00 +0800,788.16,788.16,782.58,784.07
2022-01-28 12:00:00 +0800,779.35,779.35,768.41,774.45
2022-01-28 08:00:00 +0800,764.31,770.09,749.52,770.09
2022-01-28 04:00:00 +0800,787.15,792.21,772.62,772.62
2022-01-28 00:00:00 +0800,777.94,793.90,777.94,793.90
2022-01-27 20:00:00 +0800,767.91,771.63,765.60,765.60
2022-01-27 16:00:00 +0800,742.86,761.78,742.86,761.78
2022-01-27 12:00:00 +0800,786.89,786.89,754.65,754.65
2022-01-27 08:00:00 +0800,802.46,802.46,760.84,782.61
2022-01-27 04:00:00 +0800,824.22,836.95,807.02,836.95
2022-01-27 00:00:00 +0800,823.57,843.78,823.57,835.79
2022-01-26 20:00:00 +0800,808.01,822.08,808.01,822.08
2022-01-26 16:00:00 +0800,800.99,820.84,800.99,801.53
2022-01-26 12:00:00 +0800,796.42,796.42,787.14,787.97
2022-01-26 08:00:00 +0800,809.60,809.60,783.88,787.28
2022-01-26 04:00:00 +0800,786.00,812.30,786.00,812.30
2022-01-26 00:00:00 +0800,785.69,787.09,779.44,779.91
2022-01-25 20:00:00 +0800,763.82,783.46,763.82,783.46
2022-01-25 16:00:00 +0800,792.08,792.08,756.66,756.66
2022-01-25 12:00:00 +0800,806.33,806.33,780.55,792.40
2022-01-25 08:00:00 +0800,779.70,818.18,779.70,796.29
2022-01-25 04:00:00 +0800,750.76,785.14,744.92,785.14
2022-01-25 00:00:00 +0800,723.31,723.56,708.74,723.56
2022-01-24 20:00:00 +0800,784.32,784.32,725.19,725.19
2022-01-24 16:00:00 +0800,823.21,823.21,806.73,806.73
2022-01-24 12:00:00 +0800,849.61,849.61,808.34,808.34
2022-01-24 08:00:00 +0800,784.02,805.14,784.02,804.92
2022-01-24 04:00:00 +0800,811.58,811.58,796.41,796.41
2022-01-24 00:00:00 +0800,829.89,839.38,804.92,804.92
2022-01-23 20:00:00 +0800,836.61,850.13,836.61,842.23
2022-01-23 16:00:00 +0800,804.55,824.01,804.55,823.12
2022-01-23 12:00:00 +0800,814.24,834.28,803.28,803.28
2022-01-23 08:00:00 +0800,786.85,831.85,786.85,805.12
2022-01-23 04:00:00 +0800,786.72,810.56,784.44,784.44
2022-01-23 00:00:00 +0800,797.60,834.16,797.60,806.81
2022-01-22 20:00:00 +0800,798.60,805.32,761.99,794.67
2022-01-22 16:00:00 +0800,886.51,886.51,834.80,834.80
2022-01-22 12:00:00 +0800,894.47,907.72,894.47,903.92
2022-01-22 08:00:00 +0800,975.77,975.77,888.51,888.51
2022-01-22 04:00:00 +0800,1_003.25,1_003.25,984.57,987.00
2022-01-22 00:00:00 +0800,997.75,997.75,960.33,979.07
2022-01-21 20:00:00 +0800,1_008.11,1_009.75,1_002.51,1_002.51
2022-01-21 16:00:00 +0800,991.72,999.56,991.72,994.06
2022-01-21 12:00:00 +0800,1_036.39,1_049.65,995.94,1_019.87
2022-01-21 08:00:00 +0800,1_145.35,1_145.35,1_066.86,1_066.86
2022-01-21 04:00:00 +0800,1_166.33,1_166.33,1_150.17,1_152.57
2022-01-21 00:00:00 +0800,1_149.10,1_174.77,1_140.55,1_174.77
2022-01-20 20:00:00 +0800,1_148.20,1_148.20,1_141.02,1_146.48
2022-01-20 16:00:00 +0800,1_123.36,1_145.26,1_123.36,1_145.26
