date,open,high,low,close
2022-02-06 12:00:00 +0800,577.20,588.91,577.20,584.02
2022-02-06 08:00:00 +0800,576.18,580.87,576.18,580.87
2022-02-06 04:00:00 +0800,600.04,600.04,580.25,580.25
2022-02-06 00:00:00 +0800,605.64,605.64,600.31,605.43
2022-02-05 20:00:00 +0800,590.21,594.24,590.21,594.24
2022-02-05 16:00:00 +0800,587.39,599.12,587.39,593.54
2022-02-05 12:00:00 +0800,571.54,584.10,571.54,584.10
2022-02-05 08:00:00 +0800,567.96,567.96,561.85,561.85
2022-02-05 04:00:00 +0800,564.44,567.77,562.34,564.40
2022-02-05 00:00:00 +0800,545.47,545.47,533.50,539.11
2022-02-04 20:00:00 +0800,545.01,547.86,545.01,546.73
2022-02-04 16:00:00 +0800,531.31,546.04,530.12,546.04
2022-02-04 12:00:00 +0800,528.55,532.06,528.52,532.06
2022-02-04 08:00:00 +0800,521.42,526.20,511.39,524.40
2022-02-04 04:00:00 +0800,531.95,531.95,528.76,528.76
2022-02-04 00:00:00 +0800,528.70,528.70,527.74,527.91
2022-02-03 20:00:00 +0800,533.37,536.15,524.49,524.49
2022-02-03 16:00:00 +0800,530.02,534.50,530.02,531.00
2022-02-03 12:00:00 +0800,537.23,538.30,531.55,533.50
2022-02-03 08:00:00 +0800,558.51,558.51,535.19,539.17
2022-02-03 04:00:00 +0800,546.49,554.81,546.49,554.81
2022-02-03 00:00:00 +0800,571.01,576.57,550.83,550.83
2022-02-02 20:00:00 +0800,562.50,568.40,562.50,568.40
2022-02-02 16:00:00 +0800,574.13,574.13,561.31,561.31
2022-02-02 12:00:00 +0800,569.50,572.68,565.01,572.68
2022-02-02 08:00:00 +0800,569.26,571.69,569.26,570.04
2022-02-02 04:00:00 +0800,575.22,578.05,571.50,571.50
2022-02-02 00:00:00 +0800,579.82,584.36,574.66,574.66
2022-02-01 20:00:00 +0800,584.18,584.18,577.49,577.49
2022-02-01 16:00:00 +0800,592.07,592.07,582.74,582.81
2022-02-01 12:00:00 +0800,605.21,605.21,591.41,591.41
2022-02-01 08:00:00 +0800,595.26,601.05,595.26,598.57
2022-02-01 04:00:00 +0800,596.67,604.98,596.67,597.86
2022-02-01 00:00:00 +0800,548.85,571.38,548.85,571.38
2022-01-31 20:00:00 +0800,532.68,547.05,532.68,547.05
2022-01-31 16:00:00 +0800,536.96,536.96,530.29,530.29
2022-01-31 12:00:00 +0800,552.94,552.94,535.07,535.07
2022-01-31 08:00:00 +0800,549.61,552.02,549.58,550.10
2022-01-31 04:00:00 +0800,574.18,574.18,561.31,561.31
2022-01-31 00:00:00 +0800,584.45,584.45,568.95,568.95
2022-01-30 20:00:00 +0800,580.88,582.56,576.55,582.56
2022-01-30 16:00:00 +0800,564.02,579.58,564.02,579.58
2022-01-30 12:00:00 +0800,570.54,570.54,563.80,565.18
2022-01-30 08:00:00 +0800,564.42,572.81,564.42,571.54
2022-01-30 04:00:00 +0800,556.93,566.00,556.93,566.00
2022-01-30 00:00:00 +0800,561.96,571.58,557.26,557.26
2022-01-29 20:00:00 +0800,562.86,562.86,561.39,562.13
2022-01-29 16:00:00 +0800,555.84,556.21,554.20,556.08
2022-01-29 12:00:00 +0800,544.50,547.73,543.01,543.01
2022-01-29 08:00:00 +0800,531.13,543.22,531.13,536.82
2022-01-29 04:00:00 +0800,528.65,533.46,526.33,533.46
2022-01-29 00:00:00 +0800,516.85,522.19,508.85,516.54
2022-01-28 20:00:00 +0800,526.17,526.17,519.87,519.87
2022-01-28 16:00:00 +0800,533.41,533.41,527.80,527.91
2022-01-28 12:00:00 +0800,530.79,530.79,522.60,525.50
2022-01-28 08:00:00 +0800,535.43,535.43,515.67,525.39
2022-01-28 04:00:00 +0800,553.23,553.23,540.81,540.81
2022-01-28 00:00:00 +0800,537.25,554.16,537.25,554.16
2022-01-27 20:00:00 +0800,529.68,535.24,529.68,532.30
2022-01-27 16:00:00 +0800,513.53,524.51,513.53,524.51
2022-01-27 12:00:00 +0800,544.79,544.79,518.41,518.41
2022-01-27 08:00:00 +0800,557.59,557.59,536.99,544.94
2022-01-27 04:00:00 +0800,572.50,584.95,568.41,584.95
2022-01-27 00:00:00 +0800,560.28,575.06,559.05,575.06
2022-01-26 20:00:00 +0800,551.85,561.77,551.85,561.77
2022-01-26 16:00:00 +0800,550.93,559.23,547.40,547.40
2022-01-26 12:00:00 +0800,542.38,542.58,535.27,539.89
2022-01-26 08:00:00 +0800,548.72,548.72,536.50,537.32
2022-01-26 04:00:00 +0800,541.16,557.18,541.16,557.18
2022-01-26 00:00:00 +0800,547.26,549.63,529.43,529.43
2022-01-25 20:00:00 +0800,545.86,551.13,543.80,548.92
2022-01-25 16:00:00 +0800,550.21,550.21,536.58,538.13
2022-01-25 12:00:00 +0800,550.61,550.61,536.84,547.31
2022-01-25 08:00:00 +0800,538.76,558.64,538.76,543.27
2022-01-25 04:00:00 +0800,523.20,541.12,517.04,541.12
2022-01-25 00:00:00 +0800,509.47,509.47,503.33,508.81
2022-01-24 20:00:00 +0800,542.28,542.28,507.65,507.65
2022-01-24 16:00:00 +0800,560.09,560.09,551.73,553.71
2022-01-24 12:00:00 +0800,586.22,586.22,553.94,553.94
2022-01-24 08:00:00 +0800,560.82,573.33,560.82,573.33
2022-01-24 04:00:00 +0800,580.03,580.03,566.23,566.23
2022-01-24 00:00:00 +0800,597.12,597.42,571.71,571.71
2022-01-23 20:00:00 +0800,596.09,606.04,596.09,603.21
2022-01-23 16:00:00 +0800,574.41,587.23,574.41,587.23
2022-01-23 12:00:00 +0800,570.88,587.44,570.88,572.18
2022-01-23 08:00:00 +0800,555.83,586.29,555.83,567.14
2022-01-23 04:00:00 +0800,565.96,580.92,559.14,559.14
2022-01-23 00:00:00 +0800,582.31,603.17,578.04,578.04
2022-01-22 20:00:00 +0800,590.09,597.47,556.22,579.35
2022-01-22 16:00:00 +0800,635.03,635.03,601.01,605.16
2022-01-22 12:00:00 +0800,648.72,653.36,639.81,649.44
2022-01-22 08:00:00 +0800,713.88,713.88,639.85,644.72
2022-01-22 04:00:00 +0800,727.45,727.45,712.12,720.01
2022-01-22 00:00:00 +0800,727.41,727.41,701.40,707.79
2022-01-21 20:00:00 +0800,735.57,735.57,728.82,731.48
2022-01-21 16:00:00 +0800,722.69,730.28,722.69,727.86
2022-01-21 12:00:00 +0800,745.91,751.58,716.30,732.87
2022-01-21 08:00:00 +0800,812.54,812.54,763.89,767.89
2022-01-21 04:00:00 +0800,829.59,829.59,818.49,818.49
2022-01-21 00:00:00 +0800,806.15,829.64,804.03,829.64
2022-01-20 20:00:00 +0800,794.57,800.20,793.43,800.20
2022-01-20 16:00:00 +0800,791.16,795.41,791.16,795.41
